# SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample?,(P)roximateOr(I)ntervening
# (1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
7,-,4.01115,MgII_2796,0.849,0.071 ,-,13.65,0.08 ,-,103,-,-,NNYY,N,I
-,-,4.01115,MgII_2803,0.598,0.163 ,-,-,-,-,-,-,-,-,-,-
-,7a,4.01115,MgII,-,-,-,13.65,0.08 ,-,103,38.4, 3.6,NNYY,N,I
7,-,4.01115,FeII_2382,0.227,0.018 ,-,13.22,0.04 ,-,104,-,-,NNYY,N,I
-,-,4.01115,FeII_2600,0.208,0.015 ,-,-,-,-,-,-,-,-,-,-
-,7a,4.01115,FeII,-,-,-,13.22,0.04 ,-,104,38.4, 3.6,NNYY,N,I
8,-,4.61091,CIV_1548,0.061,0.003 ,-,13.22,0.03 ,-,83,-,-,YYYY,Y,I
-,-,4.61091,CIV_1550,0.032,0.003 ,-,-,-,-,-,-,-,-,-,-
-,8a,4.61091,CIV,-,-,-,13.22,0.03 ,-,83,32.0, 2.7,YYYY,Y,I
9,-,4.64193,CIV_1548,0.079,0.003 ,-,13.37,0.01 ,-,59,-,-,YYYY,Y,I
-,-,4.64193,CIV_1550,0.043,0.003 ,-,-,-,-,-,-,-,-,-,-
-,9a,4.64193,CIV,-,-,-,13.37,0.01 ,S,59,19.8, 1.0,YYYY,Y,I
10,-,4.66643,CIV_1548,0.041,0.003 ,-,13.04,0.02 ,-,57,-,-,YYYY,Y,I
-,-,4.66643,CIV_1550,0.021,0.002 ,-,-,-,-,-,-,-,-,-,-
-,10a,4.66643,CIV,-,-,-,13.04,0.02 ,-,57,18.7, 2.0,YYYY,Y,I
11,-,4.76958,CIV_1548,0.027,0.004 ,-,12.87,0.07 ,-,49,-,-,YYYY,Y,I
-,-,4.76958,CIV_1550,0.014,0.005 ,-,-,-,-,-,-,-,-,-,-
-,11a,4.76958,CIV,-,-,-,12.87,0.07 ,-,49,13.4, 5.6,YYYY,Y,I
12,-,4.79202,CIV_1548,0.088,0.005 ,-,13.38,0.04 ,-,99,-,-,YYYY,Y,I
-,-,4.79202,CIV_1550,0.046,0.005 ,-,-,-,-,-,-,-,-,-,-
-,12a,4.79202,CIV,-,-,-,13.38,0.04 ,-,99,39.1, 4.5,YYYY,Y,I
13,-,4.81570,CIV_1548,0.256,0.010 ,-,13.92,0.02 ,-,109,-,-,YYYY,Y,I
-,-,4.81570,CIV_1550,0.146,0.005 ,-,-,-,-,-,-,-,-,-,-
-,13a,4.81570,CIV,-,-,-,13.92,0.02 ,S,109,43.8, 1.6,YYYY,Y,I
14,-,4.97405,CIV_1548,0.040,0.005 ,-,13.02,0.07 ,-,67,-,-,YYYY,Y,I
-,-,4.97405,CIV_1550,0.021,0.006 ,-,-,-,-,-,-,-,-,-,-
-,14a,4.97405,CIV,-,-,-,13.02,0.07 ,-,67,24.3, 5.7,YYYY,Y,I
15,-,4.97970,CIV_1548,0.129,0.010 ,-,13.54,0.03 ,-,254,-,-,YYYY,Y,I
-,-,4.97970,CIV_1550,0.072,0.010 ,-,-,-,-,-,-,-,-,-,-
-,15a,4.97829,CIV,-,-,-,13.32,0.04 ,-,123,50.2, 5.7,YYYY,Y,I
-,15b,4.98192,CIV,-,-,-,13.15,0.03 ,-,57,18.9, 2.3,YYYY,Y,I
16,-,5.15253,MgII_2796,0.222,0.008 ,-,12.92,0.07 ,-,63,-,-,YNYY,N,I
-,-,5.15253,MgII_2803,0.138,0.062 ,-,-,-,-,-,-,-,-,-,-
-,16a,5.15253,MgII,-,-,-,12.92,0.07 ,-,63,14.0, 4.0,YNYY,N,I
16,-,5.15236,CIV_1548,0.052,0.008 ,-,13.15,0.06 ,-,65,-,-,YYYY,Y,I
-,-,5.15236,CIV_1550,0.027,0.007 ,-,-,-,-,-,-,-,-,-,-
-,16b,5.15236,CIV,-,-,-,13.15,0.06 ,-,65,22.5, 5.2,YYYY,Y,I
17,-,5.91597,CIV_1548,0.302,0.013 ,-,14.46,0.14 ,-,71,-,-,YYYY,Y,P
-,-,5.91597,CIV_1550,0.247,0.014 ,-,-,-,-,-,-,-,-,-,-
-,17a,5.91597,CIV,-,-,-,14.46,0.14 ,S,71,19.3, 2.5,YYYY,Y,P
17,-,5.91597,SiIV_1393,0.062,0.007 ,-,12.92,0.07 ,-,59,-,-,YYYY,Y,P
-,-,5.91597,SiIV_1402,0.034,0.014 ,-,-,-,-,-,-,-,-,-,-
-,17a,5.91597,SiIV,-,-,-,12.92,0.07 ,-,59,19.3, 2.5,YYYY,Y,P
