# SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample?,(P)roximateOr(I)ntervening
# (1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
-,15a,6.26848,CII,-,-,-,13.61,0.11 ,-,51,13.7, 0.9,YYYY,Y,I
15,-,6.26848,SiII_1260,0.089,0.001 ,-,12.91,0.02 ,-,51,-,-,YYYY,Y,I
-,-,6.26848,SiII_1526,0.021,0.011 ,-,-,-,-,-,-,-,-,-,-
-,-,6.26848,SiII_1304,0.010,0.008 ,-,-,-,-,-,-,-,-,-,-
-,15a,6.26848,SiII,-,-,-,12.91,0.02 ,-,51,13.7, 0.9,YYYY,Y,I
16,-,6.30443,MgII_2796,0.094,0.014 ,-,12.55,0.11 ,-,49,-,-,YYYY,Y,P
-,-,6.30443,MgII_2803,0.059,0.016 ,-,-,-,-,-,-,-,-,-,-
-,16a,6.30444,MgII,-,-,-,12.55,0.11 ,-,48, 6.4, 0.0,YYYY,Y,P
16,-,6.30443,CII_1334,0.054,0.012 ,-,13.67,0.21 ,-,42,-,-,YYYY,Y,P
-,16a,6.30444,CII,-,-,-,13.67,0.21 ,-,42, 6.4, 0.0,YYYY,Y,P
16,-,6.30444,SiII_1260,0.019,0.002 ,-,12.11,0.05 ,-,42,-,-,YYYY,Y,P
-,16a,6.30444,SiII,-,-,-,12.11,0.05 ,-,41, 6.4, 0.0,YYYY,Y,P
17,-,6.48207,CIV_1548,0.060,0.007 ,-,13.20,0.07 ,-,87,-,-,YYYY,Y,P
-,-,6.48207,CIV_1550,0.031,0.008 ,-,-,-,-,-,-,-,-,-,-
-,17a,6.48207,CIV,-,-,-,13.20,0.07 ,-,87,31.9, 7.3,YYYY,Y,P
