# QsoID,SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample,(P)roximateOr(I)ntervening
# (0),(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
ATLASJ025-33,19,-,5.73509,CII_1334,0.073,0.001 ,-,13.65,0.02 ,-,57,-,-,YYYY,Y,I
ATLASJ025-33,-,19a,5.73509,CII,-,-,-,13.65,0.02 ,-,57,18.1, 1.1,YYYY,Y,I
ATLASJ025-33,19,-,5.73528,CIV_1548,0.037,0.008 ,-,13.01,0.07 ,-,59,-,-,YYYY,Y,I
ATLASJ025-33,-,-,5.73528,CIV_1550,0.020,0.008 ,-,-,-,-,-,-,-,-,-,-
ATLASJ025-33,-,19b,5.73528,CIV,-,-,-,13.01,0.07 ,-,59,16.1, 6.9,YYYY,Y,I
ATLASJ025-33,20,-,5.76781,MgII_2796,0.060, - ,U,12.15, - ,U,49,-,-,NNYY,N,I
ATLASJ025-33,-,-,5.76781,MgII_2803,0.053, - ,U,-,-,-,-,-,-,-,-,-
ATLASJ025-33,-,20a,5.76782,MgII,-,-,-,12.15, - ,U,49, 6.5, 0.0,NNYY,N,I
ATLASJ025-33,20,-,5.76781,CII_1334,0.011,0.001 ,-,12.75,0.07 ,-,42,-,-,YYYY,Y,I
ATLASJ025-33,-,20a,5.76782,CII,-,-,-,12.75,0.07 ,-,43, 6.5, 0.0,YYYY,Y,I
ATLASJ025-33,20,-,5.76875,CIV_1548,0.093,0.011 ,-,13.41,0.05 ,-,157,-,-,YYYY,Y,I
ATLASJ025-33,-,-,5.76875,CIV_1550,0.050,0.011 ,-,-,-,-,-,-,-,-,-,-
ATLASJ025-33,-,20b,5.76785,CIV,-,-,-,13.22,0.05 ,-,61,16.5, 2.7,YYYY,Y,I
ATLASJ025-33,-,20c,5.77046,CIV,-,-,-,12.97,0.08 ,-,49, 6.5, 0.0,YYYY,Y,I
ATLASJ025-33,20,-,5.76785,SiIV_1393,0.043,0.003 ,-,12.74,0.04 ,-,55,-,-,YYYY,Y,I
ATLASJ025-33,-,-,5.76785,SiIV_1402,0.023,0.003 ,-,-,-,-,-,-,-,-,-,-
ATLASJ025-33,-,20b,5.76785,SiIV,-,-,-,12.74,0.04 ,-,55,16.5, 2.7,YYYY,Y,I
